date,git_url,other_url,release_date,title,url,weight
2020-06-03,,,2020-05-28,Traditional Method Inspired Deep Neural Network for Edge Detection,http://arxiv.org/abs/2005.13862v1,4509.0
2020-06-03,,,2020-05-29,Machine learning in spectral domain,http://arxiv.org/abs/2005.14436v1,4335.0
2020-06-03,,,2020-05-27,A Comparative Study of Machine Learning Models for Tabular Data Through Challenge of Monitoring Parkinson's Disease Progression Using Voice Recordings,http://arxiv.org/abs/2005.14257v1,4287.0
2020-06-03,,,2020-05-27,Segmentation of the Myocardium on Late-Gadolinium Enhanced MRI based on 2.5 D Residual Squeeze and Excitation Deep Learning Model,http://arxiv.org/abs/2005.13643v1,4099.0
2020-06-03,,,2020-05-30,Neural Network-Aided BCJR Algorithm for Joint Symbol Detection and Channel Decoding,http://arxiv.org/abs/2006.01125v1,4096.0
2020-06-03,,,2020-06-02,Online Stochastic Convex Optimization: Wasserstein Distance Variation,http://arxiv.org/abs/2006.01397v1,4089.0
2020-06-03,,,2020-06-01,Using Generative Models for Pediatric wbMRI,http://arxiv.org/abs/2006.00727v1,3868.0
2020-06-03,,,2020-06-02,Acceleration of Descent-based Optimization Algorithms via Carathéodory's Theorem,http://arxiv.org/abs/2006.01819v1,3834.0
2020-06-03,,,2020-06-02,A Randomized Algorithm to Reduce the Support of Discrete Measures,http://arxiv.org/abs/2006.01757v1,3834.0
2020-06-03,,,2020-05-26,Pay Attention to What You Read: Non-recurrent Handwritten Text-Line Recognition,http://arxiv.org/abs/2005.13044v1,3832.0
2020-06-03,,,2020-06-02,Meta Learning as Bayes Risk Minimization,http://arxiv.org/abs/2006.01488v1,3729.0
2020-06-03,,,2020-06-01,Semi-Supervised Hierarchical Drug Embedding in Hyperbolic Space,http://arxiv.org/abs/2006.00986v1,3649.0
2020-06-03,,,2020-05-30,Explanations of Black-Box Model Predictions by Contextual Importance and Utility,http://arxiv.org/abs/2006.00199v1,3643.0
2020-06-03,,,2020-06-01,Thermal Object Detection using Domain Adaptation through Style Consistency,http://arxiv.org/abs/2006.00821v1,3621.0
2020-06-03,,,2020-05-29,CLARITY -- Comparing heterogeneous data using dissimiLARITY,http://arxiv.org/abs/2006.00077v1,3580.0
2020-06-03,,,2020-06-01,DPDnet: A Robust People Detector using Deep Learning with an Overhead Depth Camera,http://arxiv.org/abs/2006.01053v1,3547.0
2020-06-03,,,2020-05-30,Reconstructing undersampled photoacoustic microscopy images using deep learning,http://arxiv.org/abs/2006.00251v1,3512.0
2020-06-03,,,2020-05-31,Tree-Projected Gradient Descent for Estimating Gradient-Sparse Parameters on Graphs,http://arxiv.org/abs/2006.01662v1,3509.0
2020-06-03,,,2020-06-01,A Combined Approach To Detect Key Variables In Thick Data Analytics,http://arxiv.org/abs/2006.00864v1,3438.0
2020-06-03,,,2020-06-01,Multimodal grid features and cell pointers for Scene Text Visual Question Answering,http://arxiv.org/abs/2006.00923v1,3431.0
2020-06-03,,,2020-06-02,Transfoming Multi-Concept Attention into Video Summarization,http://arxiv.org/abs/2006.01410v1,3392.0
2020-06-03,,,2020-05-28,Physically interpretable machine learning algorithm on multidimensional non-linear fields,http://arxiv.org/abs/2005.13912v1,3281.0
2020-06-03,,,2020-05-26,Do All Good Actors Look The Same? Exploring News Veracity Detection Across The U.S. and The U.K,http://arxiv.org/abs/2006.01211v1,3266.0
2020-06-03,,,2020-05-28,Machine learning and excited-state molecular dynamics,http://arxiv.org/abs/2005.14139v1,3166.0
2020-06-03,,,2020-06-02,Surprisal-Triggered Conditional Computation with Neural Networks,http://arxiv.org/abs/2006.01659v1,3102.0
2020-06-03,,,2020-05-26,Breaking the Sample Size Barrier in Model-Based Reinforcement Learning with a Generative Model,http://arxiv.org/abs/2005.12900v1,3085.0
2020-06-03,,,2020-05-28,Using Source Code Density to Improve the Accuracy of Automatic Commit Classification into Maintenance Activities,http://arxiv.org/abs/2005.13904v1,3066.0
2020-06-03,,,2020-05-30,Exploring Filterbank Learning for Keyword Spotting,http://arxiv.org/abs/2006.00217v1,2976.0
2020-06-03,,,2020-05-27,An Ambient-Physical System to Infer Concentration in Open-plan Workplace,http://arxiv.org/abs/2005.13535v1,2915.0
2020-06-03,,,2020-05-28,Unsupervised learning of multimodal image registration using domain adaptation with projected Earth Move's discrepancies,http://arxiv.org/abs/2005.14107v1,2859.0
2020-06-03,,,2020-05-27,Tackling the Problem of Large Deformations in Deep Learning Based Medical Image Registration Using Displacement Embeddings,http://arxiv.org/abs/2005.13338v1,2859.0
2020-06-03,,,2020-05-28,HAT: Hardware-Aware Transformers for Efficient Natural Language Processing,http://arxiv.org/abs/2005.14187v1,2844.0
2020-06-03,,,2020-06-01,Deep Generation of Face Images from Sketches,http://arxiv.org/abs/2006.01047v1,2815.0
2020-06-03,,,2020-05-27,Enhancing Resilience of Deep Learning Networks by Means of Transferable Adversaries,http://arxiv.org/abs/2005.13293v1,2755.0
2020-06-03,,,2020-05-28,Codebook-Based Beam Tracking for Conformal ArrayEnabled UAV MmWave Networks,http://arxiv.org/abs/2005.14064v1,2726.0
2020-06-03,,,2020-05-28,P2B: Point-to-Box Network for 3D Object Tracking in Point Clouds,http://arxiv.org/abs/2005.13888v1,2647.0
2020-06-03,,,2020-05-27,Joint Learning of Vessel Segmentation and Artery/Vein Classification with Post-processing,http://arxiv.org/abs/2005.13337v1,2612.0
2020-06-03,,,2020-05-29,Overview of Scanner Invariant Representations,http://arxiv.org/abs/2006.00115v1,2585.0
2020-06-03,,,2020-06-01,Transcription-Enriched Joint Embeddings for Spoken Descriptions of Images and Videos,http://arxiv.org/abs/2006.00785v1,2583.0
2020-06-03,,,2020-05-27,TSML (Time Series Machine Learnng),http://arxiv.org/abs/2005.13191v1,2579.0
2020-06-03,,,2020-05-26,Skew Gaussian Processes for Classification,http://arxiv.org/abs/2005.12987v1,2508.0
2020-06-03,,,2020-05-28,Deceptive Deletions for Protecting Withdrawn Posts on Social Platforms,http://arxiv.org/abs/2005.14113v1,2503.0
2020-06-03,,,2020-05-29,DIGIT: A Novel Design for a Low-Cost Compact High-Resolution Tactile Sensor with Application to In-Hand Manipulation,http://arxiv.org/abs/2005.14679v1,2469.0
2020-06-03,,,2020-06-01,Multi-scale Cloud Detection in Remote Sensing Images using a Dual Convolutional Neural Network,http://arxiv.org/abs/2006.00836v1,2435.0
2020-06-03,,,2020-06-01,Logistic Regression for Massive Data with Rare Events,http://arxiv.org/abs/2006.00683v1,2371.0
2020-06-03,,,2020-06-02,Explaining the distribution of energy consumption at slow charging infrastructure for electric vehicles from socio-economic data,http://arxiv.org/abs/2006.01672v1,2344.0
2020-06-03,,,2020-05-27,Graph-based Proprioceptive Localization Using a Discrete Heading-Length Feature Sequence Matching Approach,http://arxiv.org/abs/2005.13704v1,2343.0
2020-06-03,,,2020-06-01,BIMCV COVID-19+: a large annotated dataset of RX and CT images from COVID-19 patients,http://arxiv.org/abs/2006.01174v1,2334.0
2020-06-03,,,2020-06-01,Automatic Building and Labeling of HD Maps with Deep Learning,http://arxiv.org/abs/2006.00644v1,2329.0
2020-06-03,,,2020-06-01,Review on 3D Lidar Localization for Autonomous Driving Cars,http://arxiv.org/abs/2006.00648v1,2286.0
2020-06-03,,,2020-05-28,Robust estimation via generalized quasi-gradients,http://arxiv.org/abs/2005.14073v1,2243.0
2020-06-03,,,2020-06-02,Accurate Face Rig Approximation with Deep Differential Subspace Reconstruction,http://arxiv.org/abs/2006.01746v1,2241.0
2020-06-03,,,2020-06-02,Perturbation Analysis of Gradient-based Adversarial Attacks,http://arxiv.org/abs/2006.01456v1,2229.0
2020-06-03,,,2020-05-27,Probabilistic multivariate electricity price forecasting using implicit generative ensemble post-processing,http://arxiv.org/abs/2005.13417v1,2229.0
2020-06-03,,,2020-05-28,Joint Modelling of Emotion and Abusive Language Detection,http://arxiv.org/abs/2005.14028v1,2169.0
2020-06-03,,,2020-05-28,Optimizing carbon tax for decentralized electricity markets using an agent-based model,http://arxiv.org/abs/2006.01601v1,2132.0
2020-06-03,,,2020-05-27,Modality Dropout for Improved Performance-driven Talking Faces,http://arxiv.org/abs/2005.13616v1,2090.0
2020-06-03,,,2020-05-30,Hyperspectral Image Denoising via Global Spatial-Spectral Total Variation Regularized Nonconvex Local Low-Rank Tensor Approximation,http://arxiv.org/abs/2006.00235v1,2059.0
2020-06-03,,,2020-05-28,Enhanced nonconvex low-rank representation for tensor completion,http://arxiv.org/abs/2005.14521v1,2059.0
2020-06-03,,,2020-06-01,An Online Platform for Automatic Skull Defect Restoration and Cranial Implant Design,http://arxiv.org/abs/2006.00980v1,2035.0
2020-06-03,,,2020-06-02,Cross-Domain Imitation Learning with a Dual Structure,http://arxiv.org/abs/2006.01494v1,2011.0
2020-06-03,,,2020-06-02,Diversity Actor-Critic: Sample-Aware Entropy Regularization for Sample-Efficient Exploration,http://arxiv.org/abs/2006.01419v1,2011.0
2020-06-03,,,2020-06-01,Probing Emergent Semantics in Predictive Agents via Question Answering,http://arxiv.org/abs/2006.01016v1,2000.0
2020-06-03,,,2020-06-02,A probabilistic generative model for semi-supervised training of coarse-grained surrogates and enforcing physical constraints through virtual observables,http://arxiv.org/abs/2006.01789v1,1953.0
2020-06-03,,,2020-05-28,FCN+RL: A Fully Convolutional Network followed by Refinement Layers to Offline Handwritten Signature Segmentation,http://arxiv.org/abs/2005.14229v1,1948.0
2020-06-03,,,2020-05-30,Web page classification with Google Image Search results,http://arxiv.org/abs/2006.00226v1,1942.0
2020-06-03,,,2020-06-01,PlenoptiSign: an optical design tool for plenoptic imaging,http://arxiv.org/abs/2006.01015v1,1867.0
2020-06-03,,,2020-06-01,"BWCNN: Blink to Word, a Real-Time Convolutional Neural Network Approach",http://arxiv.org/abs/2006.01232v1,1847.0
2020-06-03,,,2020-05-28,Modeling the Distribution of Normal Data in Pre-Trained Deep Features for Anomaly Detection,http://arxiv.org/abs/2005.14140v1,1847.0
2020-06-03,,,2020-05-28,Unsupervised Audio Source Separation using Generative Priors,http://arxiv.org/abs/2005.13769v1,1820.0
2020-06-03,,,2020-06-02,Good pivots for small sparse matrices,http://arxiv.org/abs/2006.01623v1,1813.0
2020-06-03,,,2020-05-31,Interpretable Time Series Classification using Linear Models and Multi-resolution Multi-domain Symbolic Representations,http://arxiv.org/abs/2006.01667v1,1780.0
2020-06-03,,,2020-05-29,Anatomical Predictions using Subject-Specific Medical Data,http://arxiv.org/abs/2006.00090v1,1730.0
2020-06-03,,,2020-06-02,Learning to do multiframe blind deconvolution unsupervisedly,http://arxiv.org/abs/2006.01438v1,1723.0
2020-06-03,,,2020-05-27,Looking back to lower-level information in few-shot learning,http://arxiv.org/abs/2005.13638v1,1723.0
2020-06-03,,,2020-05-27,Predictive Modeling of Periodic Behavior for Human-Robot Symbiotic Walking,http://arxiv.org/abs/2005.13139v1,1702.0
2020-06-03,,,2020-05-29,Probabilistic Object Classification using CNN ML-MAP layers,http://arxiv.org/abs/2005.14565v1,1661.0
2020-06-03,,,2020-05-29,Machine Learning Fund Categorizations,http://arxiv.org/abs/2006.00123v1,1641.0
2020-06-03,,,2020-05-27,Concurrent Segmentation and Object Detection CNNs for Aircraft Detection and Identification in Satellite Images,http://arxiv.org/abs/2005.13215v1,1634.0
2020-06-03,,,2020-05-28,Machine Learning for Condensed Matter Physics,http://arxiv.org/abs/2005.14228v1,1630.0
2020-06-03,,,2020-05-29,Weakly Supervised Lesion Localization With Probabilistic-CAM Pooling,http://arxiv.org/abs/2005.14480v1,1629.0
2020-06-03,,,2020-06-01,Deep Context-Aware Novelty Detection,http://arxiv.org/abs/2006.01168v1,1617.0
2020-06-03,,,2020-06-01,Global Distance-distributions Separation for Unsupervised Person Re-identification,http://arxiv.org/abs/2006.00752v1,1590.0
2020-06-03,,,2020-05-28,Inferring Signaling Pathways with Probabilistic Programming,http://arxiv.org/abs/2005.14062v1,1531.0
2020-06-03,,,2020-06-01,Factorial Powers for Stochastic Optimization,http://arxiv.org/abs/2006.01244v1,1484.0
2020-06-03,,,2020-05-29,Glaucoma Detection From Raw Circumapillary OCT Images Using Fully Convolutional Neural Networks,http://arxiv.org/abs/2006.00027v1,1484.0
2020-06-03,,,2020-05-27,Interpretable and Efficient Heterogeneous Graph Convolutional Network,http://arxiv.org/abs/2005.13183v1,1480.0
2020-06-03,,,2020-05-28,Empirical Evaluation of Pretraining Strategies for Supervised Entity Linking,http://arxiv.org/abs/2005.14253v1,1442.0
2020-06-03,,,2020-05-28,Improving Generalized Zero-Shot Learning by Semantic Discriminator,http://arxiv.org/abs/2005.13956v1,1421.0
2020-06-03,,,2020-05-28,Disentanglement Then Reconstruction: Learning Compact Features for Unsupervised Domain Adaptation,http://arxiv.org/abs/2005.13947v1,1421.0
2020-06-03,,,2020-05-28,Variational Autoencoder with Embedded Student-$t$ Mixture Model for Authorship Attribution,http://arxiv.org/abs/2005.13930v1,1405.0
2020-06-03,,,2020-05-28,Universal Lesion Detection by Learning from Multiple Heterogeneously Labeled Datasets,http://arxiv.org/abs/2005.13753v1,1391.0
2020-06-03,,,2020-05-28,"Chaos, Extremism and Optimism: Volume Analysis of Learning in Games",http://arxiv.org/abs/2005.13996v1,1375.0
2020-06-03,,,2020-05-29,Semi-supervised Embedding Learning for High-dimensional Bayesian Optimization,http://arxiv.org/abs/2005.14601v1,1344.0
2020-06-03,,,2020-06-01,A multimodal approach for multi-label movie genre classification,http://arxiv.org/abs/2006.00654v1,1311.0
2020-06-03,,,2020-05-27,Network Fusion for Content Creation with Conditional INNs,http://arxiv.org/abs/2005.13580v1,1308.0
2020-06-03,,,2020-05-31,A machine learning approach for forecasting hierarchical time series,http://arxiv.org/abs/2006.00630v1,1298.0
2020-06-03,,,2020-05-28,Algorithm Selection Framework for Cyber Attack Detection,http://arxiv.org/abs/2005.14230v1,1298.0
2020-06-03,,,2020-06-01,Provable guarantees for decision tree induction: the agnostic setting,http://arxiv.org/abs/2006.00743v1,1266.0
2020-06-03,,,2020-05-28,Machine Learning for recognition of minerals from multispectral data,http://arxiv.org/abs/2005.14324v1,1245.0
2020-06-03,,,2020-06-01,A Comprehensive Study of Data Augmentation Strategies for Prostate Cancer Detection in Diffusion-weighted MRI using Convolutional Neural Networks,http://arxiv.org/abs/2006.01693v1,1241.0
2020-06-03,,,2020-06-01,Bayesian Sparse Factor Analysis with Kernelized Observations,http://arxiv.org/abs/2006.00968v1,1226.0
2020-06-03,,,2020-06-01,Least-squares regressions via randomized Hessians,http://arxiv.org/abs/2006.01017v1,1224.0
2020-06-03,,,2020-05-28,3D human pose estimation with adaptive receptive fields and dilated temporal convolutions,http://arxiv.org/abs/2005.13797v1,1208.0
2020-06-03,,,2020-05-30,When2com: Multi-Agent Perception via Communication Graph Grouping,http://arxiv.org/abs/2006.00176v1,1205.0
2020-06-03,,,2020-06-02,Epileptic seizure prediction using Pearson's product-moment correlation coefficient of a linear classifier from generalized Gaussian modeling,http://arxiv.org/abs/2006.01359v1,1194.0
2020-06-03,,,2020-05-26,Local Motion Planner for Autonomous Navigation in Vineyards with a RGB-D Camera-Based Algorithm and Deep Learning Synergy,http://arxiv.org/abs/2005.12815v1,1170.0
2020-06-03,,,2020-05-27,Demystifying Orthogonal Monte Carlo and Beyond,http://arxiv.org/abs/2005.13590v1,1098.0
2020-06-03,,,2020-05-30,Attention-Guided Discriminative Region Localization for Bone Age Assessment,http://arxiv.org/abs/2006.00202v1,1081.0
2020-06-03,,,2020-05-29,OT-Flow: Fast and Accurate Continuous Normalizing Flows via Optimal Transport,http://arxiv.org/abs/2006.00104v1,1075.0
2020-06-03,,,2020-05-27,Kernel-based approximation of the Koopman generator and Schrödinger operator,http://arxiv.org/abs/2005.13231v1,1072.0
2020-06-03,,,2020-05-30,Learning Efficient Representations of Mouse Movements to Predict User Attention,http://arxiv.org/abs/2006.01644v1,1063.0
2020-06-03,,,2020-05-27,Discretize-Optimize vs. Optimize-Discretize for Time-Series Regression and Continuous Normalizing Flows,http://arxiv.org/abs/2005.13420v1,1057.0
2020-06-03,,,2020-05-31,Improved Regret for Zeroth-Order Adversarial Bandit Convex Optimisation,http://arxiv.org/abs/2006.00475v1,1056.0
2020-06-03,,,2020-06-02,Committee neural network potentials control generalization errors and enable active learning,http://arxiv.org/abs/2006.01541v1,1055.0
2020-06-03,,,2020-05-29,Consistent Second-Order Conic Integer Programming for Learning Bayesian Networks,http://arxiv.org/abs/2005.14346v1,1055.0
2020-06-03,,,2020-05-29,Query complexity of heavy hitter estimation,http://arxiv.org/abs/2005.14425v1,1054.0
2020-06-03,,,2020-05-31,Pseudo-Representation Labeling Semi-Supervised Learning,http://arxiv.org/abs/2006.00429v1,1044.0
2020-06-03,,,2020-06-01,Foreground-aware Semantic Representations for Image Harmonization,http://arxiv.org/abs/2006.00809v1,1035.0
2020-06-03,,,2020-05-31,Fisher's combined probability test for high-dimensional covariance matrices,http://arxiv.org/abs/2006.00426v1,1029.0
2020-06-03,,,2020-05-28,Deep Learning for Automatic Pneumonia Detection,http://arxiv.org/abs/2005.13899v1,1028.0
